he,ihc,ihc_pred,psnr,ssim
./data/test/HE/00030_test_1+.png,./data/test/IHC/00030_test_1+.png,./evaluations/stainer_basic_cmp/exp3/model_best_psnr_tta/IHC_pred/00030_test_1+.png,24.905413325611843,0.44435343946642575
./data/test/HE/00031_test_2+.png,./data/test/IHC/00031_test_2+.png,./evaluations/stainer_basic_cmp/exp3/model_best_psnr_tta/IHC_pred/00031_test_2+.png,27.85535797331741,0.6032737172131697
./data/test/HE/00032_test_2+.png,./data/test/IHC/00032_test_2+.png,./evaluations/stainer_basic_cmp/exp3/model_best_psnr_tta/IHC_pred/00032_test_2+.png,20.819942908536863,0.4978868847290158
./data/test/HE/00033_test_1+.png,./data/test/IHC/00033_test_1+.png,./evaluations/stainer_basic_cmp/exp3/model_best_psnr_tta/IHC_pred/00033_test_1+.png,22.174983967109164,0.40391220252847776
./data/test/HE/00034_test_2+.png,./data/test/IHC/00034_test_2+.png,./evaluations/stainer_basic_cmp/exp3/model_best_psnr_tta/IHC_pred/00034_test_2+.png,19.724882617054927,0.4948833037721096
./data/test/HE/00035_test_2+.png,./data/test/IHC/00035_test_2+.png,./evaluations/stainer_basic_cmp/exp3/model_best_psnr_tta/IHC_pred/00035_test_2+.png,23.598219151159515,0.42119443307745813
./data/test/HE/00036_test_2+.png,./data/test/IHC/00036_test_2+.png,./evaluations/stainer_basic_cmp/exp3/model_best_psnr_tta/IHC_pred/00036_test_2+.png,20.08607272899408,0.35415729452562994
./data/test/HE/00037_test_2+.png,./data/test/IHC/00037_test_2+.png,./evaluations/stainer_basic_cmp/exp3/model_best_psnr_tta/IHC_pred/00037_test_2+.png,24.418030832163637,0.4418413648038822
./data/test/HE/00038_test_2+.png,./data/test/IHC/00038_test_2+.png,./evaluations/stainer_basic_cmp/exp3/model_best_psnr_tta/IHC_pred/00038_test_2+.png,20.00993600219797,0.5647183668843591
./data/test/HE/00039_test_2+.png,./data/test/IHC/00039_test_2+.png,./evaluations/stainer_basic_cmp/exp3/model_best_psnr_tta/IHC_pred/00039_test_2+.png,23.19428552210627,0.5187334459388792
./data/test/HE/00040_test_1+.png,./data/test/IHC/00040_test_1+.png,./evaluations/stainer_basic_cmp/exp3/model_best_psnr_tta/IHC_pred/00040_test_1+.png,26.78622182963299,0.6581535879851871
./data/test/HE/00041_test_2+.png,./data/test/IHC/00041_test_2+.png,./evaluations/stainer_basic_cmp/exp3/model_best_psnr_tta/IHC_pred/00041_test_2+.png,23.836585420529456,0.5091313282233028
./data/test/HE/00042_test_2+.png,./data/test/IHC/00042_test_2+.png,./evaluations/stainer_basic_cmp/exp3/model_best_psnr_tta/IHC_pred/00042_test_2+.png,18.944331872932036,0.3473104430842271
./data/test/HE/00043_test_3+.png,./data/test/IHC/00043_test_3+.png,./evaluations/stainer_basic_cmp/exp3/model_best_psnr_tta/IHC_pred/00043_test_3+.png,30.27780143809702,0.7966774670252589
./data/test/HE/00044_test_3+.png,./data/test/IHC/00044_test_3+.png,./evaluations/stainer_basic_cmp/exp3/model_best_psnr_tta/IHC_pred/00044_test_3+.png,17.468395376501753,0.6337814383638457
./data/test/HE/00045_test_2+.png,./data/test/IHC/00045_test_2+.png,./evaluations/stainer_basic_cmp/exp3/model_best_psnr_tta/IHC_pred/00045_test_2+.png,19.831884116345584,0.3490326550186886
./data/test/HE/00046_test_2+.png,./data/test/IHC/00046_test_2+.png,./evaluations/stainer_basic_cmp/exp3/model_best_psnr_tta/IHC_pred/00046_test_2+.png,25.254951171998165,0.6958016446478124
./data/test/HE/00047_test_2+.png,./data/test/IHC/00047_test_2+.png,./evaluations/stainer_basic_cmp/exp3/model_best_psnr_tta/IHC_pred/00047_test_2+.png,22.02733267888901,0.6161382800009013
./data/test/HE/00048_test_3+.png,./data/test/IHC/00048_test_3+.png,./evaluations/stainer_basic_cmp/exp3/model_best_psnr_tta/IHC_pred/00048_test_3+.png,15.035743016703972,0.18369169230402185
./data/test/HE/00049_test_2+.png,./data/test/IHC/00049_test_2+.png,./evaluations/stainer_basic_cmp/exp3/model_best_psnr_tta/IHC_pred/00049_test_2+.png,27.154342113245,0.7153984488791232
./data/test/HE/00050_test_1+.png,./data/test/IHC/00050_test_1+.png,./evaluations/stainer_basic_cmp/exp3/model_best_psnr_tta/IHC_pred/00050_test_1+.png,23.389493382107954,0.49922767216020353
./data/test/HE/00051_test_2+.png,./data/test/IHC/00051_test_2+.png,./evaluations/stainer_basic_cmp/exp3/model_best_psnr_tta/IHC_pred/00051_test_2+.png,22.159340601375543,0.5207045187419769
./data/test/HE/00052_test_3+.png,./data/test/IHC/00052_test_3+.png,./evaluations/stainer_basic_cmp/exp3/model_best_psnr_tta/IHC_pred/00052_test_3+.png,17.249189640209778,0.3220895329965043
./data/test/HE/00053_test_2+.png,./data/test/IHC/00053_test_2+.png,./evaluations/stainer_basic_cmp/exp3/model_best_psnr_tta/IHC_pred/00053_test_2+.png,21.290135510337933,0.522363722156427
./data/test/HE/00054_test_3+.png,./data/test/IHC/00054_test_3+.png,./evaluations/stainer_basic_cmp/exp3/model_best_psnr_tta/IHC_pred/00054_test_3+.png,29.07025359419334,0.7972528991494636
./data/test/HE/00055_test_2+.png,./data/test/IHC/00055_test_2+.png,./evaluations/stainer_basic_cmp/exp3/model_best_psnr_tta/IHC_pred/00055_test_2+.png,24.91969933877456,0.7440624485840416
./data/test/HE/00056_test_2+.png,./data/test/IHC/00056_test_2+.png,./evaluations/stainer_basic_cmp/exp3/model_best_psnr_tta/IHC_pred/00056_test_2+.png,18.333405487517794,0.5257780563080537
./data/test/HE/00057_test_3+.png,./data/test/IHC/00057_test_3+.png,./evaluations/stainer_basic_cmp/exp3/model_best_psnr_tta/IHC_pred/00057_test_3+.png,15.514198890996518,0.3764876179469774
./data/test/HE/00058_test_1+.png,./data/test/IHC/00058_test_1+.png,./evaluations/stainer_basic_cmp/exp3/model_best_psnr_tta/IHC_pred/00058_test_1+.png,25.497092799012187,0.5393910605565003
./data/test/HE/00059_test_2+.png,./data/test/IHC/00059_test_2+.png,./evaluations/stainer_basic_cmp/exp3/model_best_psnr_tta/IHC_pred/00059_test_2+.png,26.033942846340516,0.6641894757165933
./data/test/HE/00060_test_2+.png,./data/test/IHC/00060_test_2+.png,./evaluations/stainer_basic_cmp/exp3/model_best_psnr_tta/IHC_pred/00060_test_2+.png,27.2338989812401,0.5533509690680255
./data/test/HE/00061_test_2+.png,./data/test/IHC/00061_test_2+.png,./evaluations/stainer_basic_cmp/exp3/model_best_psnr_tta/IHC_pred/00061_test_2+.png,20.71109328774202,0.4895913835660653
./data/test/HE/00062_test_3+.png,./data/test/IHC/00062_test_3+.png,./evaluations/stainer_basic_cmp/exp3/model_best_psnr_tta/IHC_pred/00062_test_3+.png,16.577549819392964,0.4515879229234227
./data/test/HE/00063_test_1+.png,./data/test/IHC/00063_test_1+.png,./evaluations/stainer_basic_cmp/exp3/model_best_psnr_tta/IHC_pred/00063_test_1+.png,30.789063396542144,0.8519782573667568
./data/test/HE/00064_test_2+.png,./data/test/IHC/00064_test_2+.png,./evaluations/stainer_basic_cmp/exp3/model_best_psnr_tta/IHC_pred/00064_test_2+.png,23.329999244368466,0.387570531789347
./data/test/HE/00065_test_3+.png,./data/test/IHC/00065_test_3+.png,./evaluations/stainer_basic_cmp/exp3/model_best_psnr_tta/IHC_pred/00065_test_3+.png,29.965367126471673,0.8459286850655762
./data/test/HE/00066_test_3+.png,./data/test/IHC/00066_test_3+.png,./evaluations/stainer_basic_cmp/exp3/model_best_psnr_tta/IHC_pred/00066_test_3+.png,20.932744587204475,0.3147820653204773
./data/test/HE/00067_test_3+.png,./data/test/IHC/00067_test_3+.png,./evaluations/stainer_basic_cmp/exp3/model_best_psnr_tta/IHC_pred/00067_test_3+.png,16.18432700347947,0.6309576528431647
./data/test/HE/00068_test_1+.png,./data/test/IHC/00068_test_1+.png,./evaluations/stainer_basic_cmp/exp3/model_best_psnr_tta/IHC_pred/00068_test_1+.png,21.933695279086727,0.49506946691646236
./data/test/HE/00069_test_2+.png,./data/test/IHC/00069_test_2+.png,./evaluations/stainer_basic_cmp/exp3/model_best_psnr_tta/IHC_pred/00069_test_2+.png,20.522485943698708,0.3290028297511842
