he,ihc,ihc_pred,psnr,ssim
./data/test/HE/00053_test_2+.png,./data/test/IHC/00053_test_2+.png,./evaluations/stainer_basic_cmp/exp1/model_best_psnr/IHC_pred/00053_test_2+.png,18.344476305390714,0.5007365358692146
./data/test/HE/00054_test_3+.png,./data/test/IHC/00054_test_3+.png,./evaluations/stainer_basic_cmp/exp1/model_best_psnr/IHC_pred/00054_test_3+.png,28.497818482857813,0.7501755633504881
./data/test/HE/00055_test_2+.png,./data/test/IHC/00055_test_2+.png,./evaluations/stainer_basic_cmp/exp1/model_best_psnr/IHC_pred/00055_test_2+.png,25.17224433038512,0.7844395770900242
./data/test/HE/00056_test_2+.png,./data/test/IHC/00056_test_2+.png,./evaluations/stainer_basic_cmp/exp1/model_best_psnr/IHC_pred/00056_test_2+.png,10.937548518024833,0.44893609479857055
./data/test/HE/00057_test_3+.png,./data/test/IHC/00057_test_3+.png,./evaluations/stainer_basic_cmp/exp1/model_best_psnr/IHC_pred/00057_test_3+.png,14.814586660161888,0.34151697481405857
./data/test/HE/00058_test_1+.png,./data/test/IHC/00058_test_1+.png,./evaluations/stainer_basic_cmp/exp1/model_best_psnr/IHC_pred/00058_test_1+.png,25.101159140233236,0.5269240294137857
./data/test/HE/00059_test_2+.png,./data/test/IHC/00059_test_2+.png,./evaluations/stainer_basic_cmp/exp1/model_best_psnr/IHC_pred/00059_test_2+.png,25.888906864284344,0.6546638040555136
./data/test/HE/00060_test_2+.png,./data/test/IHC/00060_test_2+.png,./evaluations/stainer_basic_cmp/exp1/model_best_psnr/IHC_pred/00060_test_2+.png,26.851814408804834,0.5292616621281064
./data/test/HE/00061_test_2+.png,./data/test/IHC/00061_test_2+.png,./evaluations/stainer_basic_cmp/exp1/model_best_psnr/IHC_pred/00061_test_2+.png,19.963869268817373,0.4434449288132905
./data/test/HE/00062_test_3+.png,./data/test/IHC/00062_test_3+.png,./evaluations/stainer_basic_cmp/exp1/model_best_psnr/IHC_pred/00062_test_3+.png,16.39862875586241,0.3826033167838146
./data/test/HE/00063_test_1+.png,./data/test/IHC/00063_test_1+.png,./evaluations/stainer_basic_cmp/exp1/model_best_psnr/IHC_pred/00063_test_1+.png,29.187029425592975,0.8162694972756709
./data/test/HE/00064_test_2+.png,./data/test/IHC/00064_test_2+.png,./evaluations/stainer_basic_cmp/exp1/model_best_psnr/IHC_pred/00064_test_2+.png,23.593043808096034,0.3845329555203711
